ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin,target
1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.1,0.2,,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,31.0,3.0,0.316227766,0.7043254789,0.2944486373,3.6055512755,0.8,0.8,0.3,2.0,3.0,6.0,5.0,10.0,1.0,7.0,7.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0
6.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.6,0.2,0.6259992013,6.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,0.316227766,0.6315238032,0.3193743885,2.8284271247,0.8,0.6,0.2,3.0,0.0,8.0,4.0,9.0,3.0,7.0,9.0,3.0,5.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.2,0.1,,7.0,0.0,,0.0,,10.0,1.0,1.0,2.0,1.0,54.0,2.0,0.4242640687,1.145652941,0.416533312,3.6055512755,0.3,0.9,0.3,1.0,1.0,5.0,2.0,8.0,3.0,11.0,1.0,2.0,4.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0
3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.7,0.2,0.525,11.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,103.0,2.0,0.4469899328,0.6437397195,0.4086563348,1.7320508076,0.5,0.5,0.6,2.0,2.0,7.0,2.0,10.0,2.0,6.0,4.0,0.0,5.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,0
7.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.9,0.6,1.0568230694,6.0,0.0,,0.0,1.0,11.0,1.0,1.0,0.0,1.0,52.0,2.0,0.4898979486,0.8367217613,0.4306971093,2.6457513111,0.8,0.4,0.9,2.0,0.0,6.0,4.0,12.0,4.0,8.0,3.0,4.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.9,1.2,1.4730919863,10.0,1.0,,0.0,0.0,4.0,1.0,0.0,0.0,1.0,83.0,2.0,0.316227766,0.757674236,0.3667424164,3.4641016151,0.7,0.0,0.0,4.0,1.0,10.0,4.0,7.0,2.0,7.0,2.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.3,0.0,0.5012484414,11.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,2.0,1.0,43.0,3.0,0.4472135955,0.8223322758,0.3391164992,3.3166247904,0.6,0.9,0.2,3.0,3.0,6.0,4.0,10.0,2.0,4.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.8,0.6,1.0271319292,7.0,1.0,0.0,0.0,0.0,9.0,,0.0,2.0,1.0,92.0,3.0,0.4,0.9414688717,0.316227766,3.6055512755,0.0,0.6,0.1,3.0,2.0,9.0,5.0,9.0,2.0,6.0,2.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.9,0.7,1.0770329614,11.0,0.0,,0.0,,10.0,1.0,0.0,2.0,1.0,88.0,2.0,0.3872983346,1.1024578101,0.4086563348,3.6055512755,0.6,0.9,0.4,1.0,2.0,6.0,4.0,7.0,3.0,9.0,0.0,1.0,5.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0
2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.9,0.8,1.062426468,8.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,1.0,88.0,2.0,0.3872983346,0.9269050073,0.3361547263,3.3166247904,0.1,0.0,0.7,2.0,0.0,9.0,4.0,8.0,2.0,7.0,8.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0
4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.4,0.7721722606,7.0,1.0,,0.0,,0.0,1.0,1.0,2.0,1.0,86.0,3.0,0.316227766,0.6906847722,0.3615245497,3.3166247904,0.4,0.3,0.7,3.0,2.0,6.0,4.0,9.0,2.0,15.0,6.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.7,0.3,0.7733854149,11.0,1.0,,0.0,,9.0,1.0,0.0,2.0,1.0,92.0,3.0,0.4,0.9215846037,0.3834057903,3.6055512755,0.0,0.1,0.8,3.0,1.0,8.0,4.0,12.0,2.0,12.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.1,0.1,,7.0,1.0,1.0,2.0,0.0,11.0,1.0,1.0,2.0,1.0,93.0,0.0,0.3741657387,0.7873351854,0.3304542328,3.6055512755,0.9,0.5,0.7,2.0,2.0,9.0,3.0,11.0,1.0,12.0,3.0,4.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0
7.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.9,0.3,0.6791538854,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,77.0,3.0,0.4,0.8943116842,0.3287856445,3.7416573868,0.1,0.2,0.3,2.0,2.0,7.0,1.0,9.0,2.0,6.0,10.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.2,0.2,,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,103.0,1.0,0.4220189569,0.4264498847,,0.0,0.6,0.9,0.9,3.0,2.0,9.0,6.0,9.0,4.0,11.0,2.0,1.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0
4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.3,0.3,,4.0,1.0,,0.0,0.0,14.0,1.0,0.0,0.0,1.0,7.0,2.0,0.3872983346,0.9766710621,,3.7416573868,0.2,0.1,0.2,3.0,4.0,7.0,4.0,9.0,0.0,7.0,6.0,2.0,3.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0
0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.6,1.1,1.2901065847,11.0,1.0,0.0,0.0,1.0,14.0,1.0,1.0,2.0,1.0,81.0,3.0,0.316227766,0.6491252856,0.3292415527,3.0,0.3,0.5,0.3,4.0,2.0,10.0,1.0,7.0,0.0,10.0,7.0,1.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0
5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.7,0.6,0.8902246907,11.0,1.0,,0.0,,1.0,1.0,1.0,1.0,1.0,69.0,3.0,0.3741657387,0.8098119872,0.3937003937,3.1622776602,0.0,0.7,0.0,2.0,2.0,8.0,2.0,11.0,2.0,8.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.4,0.0,0.8359126749,9.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,2.0,1.0,103.0,3.0,0.4898979486,1.2552945721,,3.4641016151,0.0,0.6,0.1,1.0,3.0,7.0,4.0,11.0,1.0,10.0,6.0,1.0,3.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.7,0.5,0.9117291264,11.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,103.0,2.0,0.4242640687,0.8217598531,0.342928564,3.4641016151,0.9,0.1,0.0,2.0,2.0,9.0,4.0,9.0,2.0,12.0,6.0,1.0,2.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,0
4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.4,0.0,0.5722761571,7.0,1.0,,0.0,,0.0,1.0,1.0,0.0,1.0,77.0,3.0,0.4,0.8021793662,0.3848376281,3.1622776602,0.3,0.4,0.1,4.0,2.0,6.0,3.0,8.0,1.0,9.0,6.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0
4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.9,0.5,0.9437293044,11.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,2.0,1.0,26.0,3.0,0.4,0.6985226441,0.3204684072,3.0,0.2,0.0,0.0,2.0,3.0,8.0,3.0,8.0,1.0,8.0,6.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.2,0.3,,7.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,102.0,3.0,0.3160696126,0.5556992468,0.3307567082,2.2360679775,0.4,0.2,0.4,3.0,5.0,7.0,4.0,8.0,3.0,14.0,5.0,2.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0
4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.7,0.4,0.7992183682,0.0,1.0,,0.0,1.0,11.0,1.0,0.0,0.0,1.0,75.0,2.0,0.316227766,0.8615495122,0.3794733192,3.6055512755,0.4,0.4,0.8,3.0,2.0,9.0,2.0,9.0,0.0,8.0,4.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0
7.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.2,0.3,,4.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,38.0,1.0,0.316227766,0.6266301056,0.3744329045,2.2360679775,0.2,0.0,0.8,2.0,2.0,5.0,1.0,9.0,0.0,12.0,5.0,1.0,2.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0
6.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.8,0.5,0.837779804,6.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,87.0,3.0,0.4,0.9523893398,0.3974921383,3.6055512755,0.9,0.8,0.4,2.0,2.0,4.0,3.0,11.0,2.0,10.0,2.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.9,0.4,0.8003905297,7.0,1.0,,0.0,,14.0,1.0,1.0,1.0,1.0,67.0,3.0,0.4,0.9087158317,0.4074309757,3.3166247904,0.2,0.0,0.3,1.0,0.0,9.0,3.0,7.0,4.0,5.0,8.0,1.0,1.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.1,0.2,,11.0,0.0,0.0,0.0,1.0,15.0,1.0,1.0,0.0,1.0,4.0,2.0,0.4242640687,0.963346869,0.3255764119,3.0,0.4,0.5,0.5,1.0,3.0,6.0,2.0,9.0,3.0,8.0,7.0,1.0,4.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0
0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.1,0.2,,7.0,1.0,,2.0,,11.0,1.0,1.0,0.0,1.0,93.0,0.0,0.3741657387,0.765231019,0.4301162634,3.4641016151,0.5,0.9,0.7,4.0,3.0,8.0,1.0,9.0,3.0,10.0,6.0,1.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0
5.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.9,0.2,0.6209871174,7.0,0.0,,0.0,,10.0,1.0,1.0,3.0,1.0,27.0,3.0,0.3872983346,0.7998450263,0.378153408,2.8284271247,0.7,0.2,0.7,4.0,1.0,10.0,3.0,9.0,3.0,8.0,4.0,2.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0
0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.9,1.3,1.7592612086,11.0,1.0,,0.0,,4.0,1.0,0.0,2.0,1.0,49.0,2.0,0.4,0.8662162424,0.3943348831,3.6055512755,0.6,0.3,0.2,4.0,1.0,9.0,3.0,8.0,3.0,11.0,10.0,1.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0
5.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.8,1.5,,11.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,102.0,3.0,0.316227766,0.5240299972,0.3307567082,1.7320508076,0.5,0.9,0.6,4.0,3.0,6.0,4.0,11.0,2.0,13.0,6.0,1.0,5.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0
0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.6,0.1,0.5567764363,10.0,1.0,,0.0,1.0,11.0,1.0,1.0,0.0,1.0,98.0,2.0,0.316227766,0.5943814063,0.3687817783,3.3166247904,0.9,0.3,0.5,3.0,0.0,9.0,5.0,9.0,1.0,11.0,4.0,3.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,0
7.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.9,1.4,1.1183134623,6.0,1.0,,1.0,0.0,14.0,0.0,1.0,0.0,1.0,103.0,2.0,0.5,1.1944171095,0.438520239,3.4641016151,0.7,0.2,0.2,4.0,1.0,8.0,4.0,9.0,2.0,10.0,10.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.3,0.0,0.87535707,4.0,1.0,,0.0,1.0,11.0,1.0,1.0,0.0,1.0,100.0,3.0,0.3741657387,0.8281962877,0.3850973903,3.4641016151,0.9,0.1,0.6,1.0,3.0,10.0,5.0,11.0,3.0,10.0,3.0,3.0,4.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.1,0.1,,7.0,1.0,,0.0,,14.0,1.0,1.0,0.0,1.0,81.0,3.0,0.316227766,0.7406162277,0.3685105155,3.6055512755,0.1,0.6,0.6,3.0,3.0,8.0,3.0,11.0,5.0,13.0,4.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2.0,0.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.6,0.3,0.6887488657,4.0,1.0,,0.0,1.0,11.0,1.0,1.0,0.0,1.0,98.0,2.0,0.316227766,0.6345916889,0.3687817783,3.1622776602,0.7,0.5,0.9,3.0,1.0,8.0,3.0,11.0,4.0,8.0,8.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0
5.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.7,0.4,0.7433034374,7.0,1.0,,0.0,,4.0,1.0,1.0,3.0,1.0,103.0,2.0,0.3160696126,0.5736824647,0.3788139385,2.2360679775,0.3,0.2,0.7,4.0,2.0,9.0,2.0,10.0,3.0,10.0,4.0,1.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0
4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.9,0.3,0.9020809276,10.0,1.0,,0.0,0.0,4.0,1.0,1.0,0.0,1.0,83.0,3.0,0.316227766,0.711214768,0.3667424164,3.3166247904,0.3,0.7,0.7,1.0,3.0,7.0,3.0,8.0,2.0,4.0,9.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0
5.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.9,1.0,1.0825317547,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,24.0,3.0,0.4,0.8785965048,,3.6055512755,0.0,0.7,0.1,1.0,0.0,8.0,3.0,9.0,3.0,7.0,7.0,3.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0
6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.6,1.1,1.4467636296,7.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,2.0,0.3741657387,0.7469635503,0.3248076354,3.3166247904,0.0,0.8,0.8,3.0,3.0,8.0,1.0,9.0,2.0,11.0,9.0,1.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.8,0.8,1.2077872329,2.0,1.0,,0.0,,0.0,1.0,1.0,1.0,1.0,31.0,1.0,0.316227766,0.5917476567,0.3615245497,2.8284271247,0.1,0.0,0.5,4.0,1.0,7.0,2.0,9.0,2.0,15.0,5.0,2.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.5,0.4,0.7280109889,6.0,1.0,,0.0,1.0,11.0,1.0,1.0,0.0,1.0,15.0,3.0,0.3741657387,0.6935505726,0.3887158345,3.0,0.4,0.0,0.3,1.0,1.0,8.0,3.0,9.0,2.0,3.0,6.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.5,0.3,0.6229967897,11.0,1.0,,0.0,,1.0,1.0,1.0,2.0,1.0,63.0,3.0,0.316227766,0.6522054131,0.3619392214,3.1622776602,0.3,0.3,0.7,4.0,1.0,5.0,5.0,9.0,4.0,11.0,6.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.4,0.5,0.7885905148,11.0,0.0,,0.0,,10.0,1.0,1.0,2.0,1.0,27.0,3.0,0.3741657387,0.7711213258,0.3807886553,2.8284271247,0.0,0.9,0.6,4.0,2.0,8.0,5.0,8.0,3.0,8.0,6.0,2.0,7.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0
7.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.2,0.2,,4.0,0.0,,8.0,0.0,13.0,1.0,1.0,0.0,1.0,3.0,2.0,0.5656854249,1.3005164264,0.5186520992,3.1622776602,0.5,0.5,0.8,2.0,2.0,9.0,2.0,10.0,1.0,7.0,7.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.4,0.2,0.469041576,6.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,63.0,1.0,0.316227766,0.6681972787,0.3619392214,3.3166247904,0.4,0.9,0.1,3.0,3.0,8.0,2.0,10.0,3.0,8.0,4.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.8,1.2,0.9971835338,11.0,1.0,1.0,8.0,0.0,13.0,1.0,1.0,2.0,1.0,3.0,2.0,0.4976946855,1.1984838907,0.4183300133,3.3166247904,0.9,0.7,0.6,4.0,3.0,9.0,0.0,10.0,3.0,11.0,7.0,2.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0
3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.9,0.3,0.7937253933,11.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,98.0,2.0,0.3155946768,0.5533332504,0.3687817783,1.7320508076,0.2,0.1,0.1,3.0,4.0,6.0,5.0,10.0,2.0,10.0,11.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0
5.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.9,0.5,0.7224091638,11.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,44.0,3.0,0.4,0.86983422,0.3096772513,3.6055512755,0.9,0.2,0.3,3.0,3.0,10.0,1.0,11.0,1.0,8.0,9.0,2.0,0.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0
1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.6309714732,7.0,1.0,,0.0,,0.0,1.0,1.0,2.0,1.0,31.0,1.0,0.3160696126,0.401520869,0.3619392214,0.0,0.7,0.5,0.3,4.0,2.0,9.0,3.0,9.0,3.0,12.0,2.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0
5.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.6,1.1,0.704893609,11.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,1.0,27.0,3.0,0.3741657387,0.8846720455,0.3248076354,3.3166247904,0.3,0.4,0.9,1.0,2.0,6.0,4.0,9.0,3.0,7.0,10.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.5777110004,7.0,0.0,1.0,0.0,0.0,14.0,1.0,0.0,2.0,1.0,71.0,3.0,0.4472135955,1.2643882655,0.3601388621,3.6055512755,0.7,0.8,0.9,0.0,3.0,9.0,2.0,7.0,1.0,11.0,8.0,2.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.1,0.1,,7.0,1.0,,0.0,,1.0,1.0,1.0,0.0,1.0,37.0,3.0,0.316227766,0.7136942652,0.3598610843,3.6055512755,0.3,0.3,0.7,3.0,1.0,7.0,2.0,10.0,1.0,8.0,11.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.2,0.2,,7.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,2.0,1.0,48.0,3.0,0.4,0.883253284,0.3292415527,3.7416573868,0.8,0.9,0.5,3.0,3.0,8.0,2.0,11.0,4.0,10.0,8.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.9,0.9,1.1918997441,11.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,49.0,2.0,0.4,0.7427333927,0.3201562119,3.3166247904,0.6,0.9,0.8,4.0,4.0,9.0,2.0,10.0,1.0,2.0,3.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0
