RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
319.0,1167.0,21.0,64.0,188.0,138.0,548.0,14.0,148.0,1
182.0,1935.0,21.0,36.0,179.0,17.0,7.0,64.0,18.0,1
4936.0,3929.0,54.0,65.0,72.0,240.0,561.0,36.0,250.0,1
573.0,380.0,21.0,58.0,225.0,140.0,640.0,1.0,150.0,0
2492.0,2209.0,21.0,22.0,105.0,119.0,2338.0,13.0,128.0,1
205.0,334.0,53.0,63.0,39.0,103.0,2078.0,14.0,111.0,1
722.0,3033.0,21.0,64.0,296.0,103.0,759.0,14.0,111.0,1
2391.0,1720.0,21.0,66.0,41.0,47.0,1033.0,64.0,51.0,1
1454.0,457.0,21.0,36.0,227.0,106.0,1825.0,61.0,115.0,1
4602.0,3623.0,21.0,68.0,59.0,32.0,2313.0,9.0,36.0,1
27.0,65.0,21.0,72.0,447.0,235.0,2258.0,1.0,245.0,1
2202.0,3108.0,72.0,93.0,331.0,57.0,2299.0,14.0,62.0,1
1329.0,804.0,21.0,68.0,299.0,37.0,2311.0,21.0,41.0,1
402.0,3068.0,21.0,72.0,210.0,4.0,7.0,64.0,4.0,1
3437.0,938.0,109.0,157.0,124.0,37.0,2311.0,21.0,41.0,1
353.0,67.0,21.0,58.0,219.0,47.0,7.0,64.0,51.0,0
2308.0,138.0,9.0,7.0,232.0,4.0,7.0,64.0,4.0,1
5187.0,1371.0,13.0,11.0,14.0,36.0,1728.0,3.0,40.0,1
4933.0,1154.0,21.0,66.0,121.0,47.0,598.0,64.0,51.0,0
684.0,1579.0,21.0,64.0,59.0,22.0,7.0,64.0,23.0,1
4868.0,590.0,21.0,66.0,98.0,113.0,1523.0,30.0,122.0,1
6224.0,3785.0,21.0,58.0,330.0,83.0,2311.0,21.0,91.0,1
7447.0,1160.0,21.0,68.0,232.0,47.0,226.0,64.0,51.0,1
167.0,160.0,21.0,58.0,301.0,11.0,201.0,5.0,11.0,1
1146.0,1866.0,21.0,64.0,8.0,279.0,1551.0,39.0,288.0,1
2873.0,259.0,21.0,58.0,165.0,174.0,2273.0,39.0,183.0,1
194.0,1009.0,21.0,68.0,306.0,22.0,7.0,64.0,23.0,1
5567.0,700.0,21.0,64.0,51.0,26.0,2093.0,13.0,27.0,1
4277.0,4090.0,100.0,138.0,20.0,337.0,1210.0,65.0,71.0,1
4611.0,3510.0,21.0,36.0,113.0,32.0,2346.0,9.0,36.0,1
3507.0,1618.0,21.0,68.0,367.0,83.0,487.0,21.0,91.0,1
5571.0,1148.0,21.0,68.0,333.0,4.0,1901.0,64.0,4.0,1
881.0,833.0,86.0,114.0,426.0,124.0,2243.0,14.0,133.0,1
718.0,1823.0,21.0,64.0,181.0,22.0,1901.0,64.0,23.0,1
178.0,22.0,21.0,72.0,255.0,22.0,7.0,64.0,23.0,1
4702.0,652.0,77.0,102.0,128.0,315.0,7.0,5.0,6.0,1
4936.0,924.0,21.0,71.0,92.0,22.0,7.0,64.0,23.0,1
314.0,67.0,21.0,58.0,219.0,47.0,7.0,64.0,51.0,1
182.0,2887.0,21.0,64.0,362.0,22.0,1901.0,64.0,23.0,1
7302.0,1816.0,21.0,21.0,68.0,4.0,1901.0,64.0,4.0,1
5380.0,3683.0,16.0,14.0,13.0,36.0,2199.0,3.0,40.0,1
1228.0,1024.0,21.0,22.0,4.0,152.0,2089.0,2.0,162.0,1
4846.0,3315.0,33.0,38.0,13.0,0.0,1917.0,3.0,0.0,1
722.0,463.0,21.0,68.0,263.0,340.0,2281.0,9.0,24.0,1
182.0,685.0,21.0,74.0,203.0,22.0,7.0,64.0,23.0,1
5876.0,136.0,21.0,68.0,232.0,47.0,7.0,64.0,51.0,1
508.0,2041.0,21.0,58.0,52.0,4.0,921.0,64.0,4.0,1
4281.0,292.0,70.0,100.0,135.0,337.0,2146.0,65.0,71.0,1
942.0,2592.0,21.0,68.0,104.0,39.0,313.0,4.0,43.0,0
646.0,733.0,21.0,68.0,118.0,57.0,2163.0,14.0,62.0,1
2942.0,2584.0,8.0,6.0,15.0,1.0,8.0,5.0,1.0,1
834.0,2339.0,11.0,32.0,83.0,315.0,1212.0,5.0,6.0,1
2112.0,596.0,21.0,68.0,108.0,11.0,836.0,5.0,11.0,1
194.0,1068.0,21.0,74.0,174.0,17.0,39.0,64.0,18.0,1
6790.0,1158.0,21.0,64.0,139.0,4.0,7.0,64.0,4.0,1
3375.0,1453.0,21.0,58.0,291.0,16.0,2143.0,63.0,16.0,1
648.0,1666.0,21.0,74.0,326.0,56.0,2338.0,13.0,60.0,1
314.0,1127.0,21.0,68.0,70.0,4.0,7.0,64.0,4.0,1
470.0,130.0,21.0,64.0,59.0,47.0,621.0,64.0,51.0,1
2142.0,2969.0,38.0,44.0,19.0,0.0,956.0,3.0,0.0,1
3321.0,3415.0,22.0,23.0,19.0,134.0,812.0,6.0,143.0,1
3987.0,1110.0,21.0,64.0,46.0,184.0,630.0,11.0,194.0,1
7080.0,527.0,21.0,68.0,274.0,28.0,599.0,15.0,29.0,1
3911.0,2064.0,15.0,16.0,19.0,0.0,3.0,3.0,0.0,1
5567.0,741.0,53.0,63.0,184.0,27.0,1918.0,14.0,28.0,1
5749.0,1898.0,21.0,68.0,263.0,22.0,7.0,64.0,23.0,1
3031.0,1720.0,21.0,66.0,41.0,47.0,1313.0,64.0,51.0,1
855.0,2941.0,41.0,47.0,14.0,0.0,3.0,3.0,0.0,1
4550.0,611.0,21.0,66.0,69.0,55.0,232.0,13.0,59.0,1
5601.0,1650.0,21.0,68.0,178.0,56.0,376.0,13.0,60.0,1
4170.0,260.0,21.0,68.0,158.0,107.0,739.0,14.0,116.0,1
4713.0,4.0,21.0,72.0,68.0,284.0,977.0,19.0,293.0,1
5168.0,589.0,21.0,68.0,226.0,123.0,2100.0,28.0,132.0,1
5194.0,2167.0,21.0,66.0,260.0,156.0,1284.0,32.0,165.0,1
756.0,2260.0,21.0,22.0,7.0,119.0,272.0,13.0,128.0,1
5173.0,276.0,21.0,21.0,68.0,31.0,57.0,19.0,35.0,1
3031.0,884.0,21.0,71.0,173.0,4.0,1442.0,64.0,4.0,1
1267.0,484.0,21.0,64.0,188.0,37.0,744.0,21.0,41.0,1
314.0,1171.0,21.0,58.0,211.0,120.0,181.0,64.0,129.0,1
5168.0,1068.0,21.0,74.0,174.0,17.0,39.0,64.0,18.0,1
1078.0,3852.0,21.0,58.0,262.0,106.0,1989.0,61.0,115.0,1
1454.0,924.0,21.0,71.0,92.0,4.0,1901.0,64.0,4.0,1
1159.0,280.0,21.0,21.0,68.0,31.0,2295.0,19.0,35.0,1
6175.0,654.0,21.0,58.0,171.0,40.0,2143.0,66.0,44.0,1
2391.0,3477.0,21.0,66.0,41.0,22.0,54.0,64.0,23.0,1
2924.0,3390.0,45.0,1.0,14.0,1.0,8.0,5.0,1.0,1
4.0,20.0,21.0,72.0,255.0,34.0,60.0,66.0,38.0,1
130.0,146.0,21.0,21.0,109.0,196.0,961.0,22.0,206.0,1
937.0,1059.0,77.0,102.0,205.0,65.0,97.0,30.0,72.0,1
4728.0,3112.0,25.0,26.0,13.0,0.0,4.0,3.0,0.0,1
4.0,18.0,21.0,72.0,255.0,40.0,160.0,66.0,44.0,1
2109.0,93.0,21.0,68.0,232.0,23.0,473.0,11.0,25.0,1
319.0,130.0,21.0,64.0,59.0,22.0,7.0,64.0,23.0,1
5566.0,877.0,21.0,21.0,1.0,128.0,1158.0,22.0,137.0,1
647.0,4081.0,68.0,88.0,132.0,27.0,350.0,14.0,28.0,1
4082.0,1155.0,21.0,36.0,113.0,22.0,7.0,64.0,23.0,1
4255.0,2354.0,21.0,66.0,200.0,132.0,222.0,20.0,141.0,1
1359.0,2657.0,8.0,6.0,15.0,2.0,4.0,5.0,2.0,1
4729.0,1093.0,21.0,68.0,333.0,47.0,7.0,64.0,51.0,1
645.0,672.0,21.0,58.0,219.0,40.0,2143.0,66.0,44.0,1
445.0,657.0,21.0,72.0,210.0,47.0,1901.0,64.0,51.0,1
3063.0,857.0,21.0,36.0,207.0,146.0,928.0,14.0,156.0,1
405.0,4051.0,21.0,64.0,101.0,4.0,7.0,64.0,4.0,1
3500.0,3673.0,21.0,71.0,72.0,19.0,1810.0,64.0,20.0,1
3303.0,62.0,21.0,68.0,138.0,28.0,599.0,15.0,29.0,1
64.0,990.0,21.0,64.0,202.0,188.0,1239.0,14.0,198.0,1
1256.0,2021.0,21.0,36.0,106.0,140.0,951.0,1.0,150.0,1
3437.0,4064.0,77.0,102.0,74.0,4.0,7.0,64.0,4.0,1
2758.0,884.0,21.0,71.0,208.0,4.0,7.0,64.0,4.0,1
57.0,160.0,21.0,58.0,301.0,65.0,288.0,30.0,72.0,1
4173.0,1625.0,21.0,71.0,113.0,96.0,1198.0,63.0,104.0,1
3437.0,2615.0,21.0,66.0,442.0,83.0,2157.0,21.0,91.0,1
5566.0,581.0,21.0,64.0,202.0,102.0,1239.0,14.0,110.0,1
6511.0,510.0,21.0,66.0,204.0,22.0,7.0,64.0,23.0,0
915.0,4041.0,21.0,64.0,104.0,51.0,824.0,4.0,55.0,0
1329.0,932.0,21.0,66.0,220.0,40.0,2143.0,66.0,44.0,1
4702.0,652.0,77.0,102.0,128.0,8.0,7.0,5.0,8.0,1
1894.0,4051.0,21.0,64.0,101.0,22.0,7.0,64.0,23.0,1
4950.0,3621.0,21.0,66.0,67.0,28.0,399.0,15.0,29.0,0
3437.0,2901.0,21.0,66.0,120.0,195.0,847.0,61.0,205.0,1
1616.0,1145.0,21.0,74.0,91.0,47.0,348.0,64.0,51.0,1
1117.0,1478.0,21.0,74.0,321.0,156.0,1838.0,32.0,165.0,1
100.0,36.0,21.0,72.0,441.0,4.0,1177.0,64.0,4.0,1
1060.0,768.0,21.0,64.0,62.0,20.0,43.0,8.0,21.0,1
3104.0,3131.0,70.0,100.0,162.0,35.0,1439.0,63.0,39.0,1
5601.0,1644.0,21.0,68.0,164.0,41.0,2263.0,24.0,45.0,1
3962.0,1561.0,21.0,71.0,99.0,140.0,437.0,1.0,150.0,0
611.0,702.0,21.0,64.0,130.0,11.0,184.0,5.0,11.0,0
5035.0,1292.0,21.0,64.0,101.0,22.0,7.0,64.0,23.0,1
2095.0,3608.0,3.0,34.0,33.0,88.0,1402.0,7.0,96.0,1
4113.0,1143.0,21.0,64.0,138.0,22.0,7.0,64.0,23.0,1
2167.0,1118.0,21.0,71.0,99.0,28.0,1148.0,15.0,29.0,1
314.0,446.0,70.0,100.0,26.0,35.0,1439.0,63.0,39.0,1
4150.0,1351.0,37.0,43.0,14.0,36.0,936.0,3.0,40.0,1
5566.0,1122.0,21.0,21.0,45.0,22.0,1901.0,64.0,23.0,1
1345.0,315.0,21.0,66.0,271.0,22.0,7.0,64.0,23.0,1
2862.0,2111.0,7.0,5.0,13.0,0.0,2.0,3.0,0.0,1
2047.0,1570.0,21.0,64.0,316.0,28.0,1185.0,15.0,29.0,0
647.0,2572.0,21.0,68.0,178.0,164.0,2093.0,13.0,173.0,1
5550.0,3267.0,103.0,143.0,200.0,132.0,1746.0,20.0,141.0,1
2644.0,1056.0,21.0,64.0,101.0,22.0,52.0,64.0,23.0,1
331.0,130.0,21.0,64.0,232.0,47.0,621.0,64.0,51.0,0
1329.0,3236.0,108.0,156.0,26.0,9.0,19.0,63.0,9.0,1
334.0,1068.0,21.0,74.0,174.0,19.0,7.0,64.0,20.0,1
182.0,2002.0,21.0,66.0,139.0,72.0,1684.0,0.0,79.0,1
2581.0,267.0,21.0,21.0,142.0,178.0,667.0,28.0,188.0,1
6141.0,2078.0,21.0,58.0,342.0,123.0,85.0,28.0,132.0,0
7326.0,579.0,48.0,55.0,82.0,42.0,2250.0,8.0,46.0,1
6134.0,862.0,21.0,36.0,113.0,40.0,2143.0,66.0,44.0,1
1583.0,2771.0,54.0,75.0,288.0,123.0,284.0,28.0,132.0,1
314.0,303.0,21.0,68.0,111.0,4.0,1901.0,64.0,4.0,1
3522.0,503.0,21.0,58.0,171.0,22.0,54.0,64.0,23.0,0
204.0,570.0,21.0,68.0,158.0,124.0,739.0,14.0,133.0,1
194.0,870.0,21.0,68.0,181.0,22.0,1901.0,64.0,23.0,1
5541.0,919.0,7.0,42.0,13.0,117.0,2133.0,6.0,126.0,1
4936.0,1895.0,3.0,34.0,33.0,19.0,39.0,64.0,20.0,1
1361.0,811.0,53.0,63.0,159.0,57.0,1688.0,14.0,62.0,1
7492.0,383.0,21.0,21.0,228.0,340.0,2281.0,9.0,24.0,1
2311.0,139.0,21.0,64.0,59.0,88.0,1402.0,7.0,96.0,1
372.0,1132.0,21.0,72.0,273.0,47.0,441.0,64.0,51.0,1
647.0,4083.0,95.0,131.0,132.0,53.0,2331.0,14.0,57.0,1
5411.0,2286.0,21.0,64.0,178.0,119.0,2338.0,13.0,128.0,1
426.0,1189.0,61.0,79.0,20.0,337.0,1503.0,65.0,71.0,1
1723.0,2728.0,21.0,66.0,220.0,115.0,2267.0,22.0,124.0,1
1411.0,2993.0,21.0,66.0,313.0,31.0,1242.0,19.0,35.0,1
2909.0,3308.0,48.0,80.0,15.0,1.0,8.0,5.0,1.0,1
3170.0,998.0,21.0,64.0,393.0,22.0,7.0,64.0,23.0,1
2217.0,222.0,21.0,36.0,42.0,339.0,2039.0,7.0,320.0,1
2603.0,23.0,21.0,72.0,255.0,22.0,7.0,64.0,23.0,1
4994.0,3627.0,73.0,95.0,19.0,36.0,804.0,3.0,40.0,1
4933.0,1756.0,3.0,34.0,36.0,15.0,1577.0,7.0,15.0,1
5238.0,1080.0,21.0,58.0,52.0,4.0,7.0,64.0,4.0,1
5495.0,1701.0,21.0,58.0,330.0,153.0,958.0,9.0,61.0,1
722.0,741.0,53.0,63.0,184.0,27.0,1918.0,14.0,28.0,1
3148.0,2078.0,21.0,58.0,342.0,123.0,85.0,28.0,132.0,1
5634.0,3891.0,3.0,34.0,147.0,28.0,425.0,15.0,29.0,1
3613.0,1150.0,21.0,58.0,219.0,4.0,1901.0,64.0,4.0,1
182.0,361.0,21.0,68.0,164.0,72.0,2020.0,0.0,79.0,1
2869.0,1551.0,64.0,84.0,19.0,1.0,125.0,5.0,1.0,1
1556.0,1886.0,21.0,58.0,162.0,16.0,1349.0,63.0,16.0,1
3942.0,2617.0,21.0,66.0,41.0,4.0,7.0,64.0,4.0,1
616.0,1710.0,21.0,58.0,205.0,157.0,162.0,30.0,166.0,1
4828.0,3161.0,4.0,3.0,13.0,36.0,1491.0,3.0,40.0,1
1911.0,2856.0,21.0,68.0,158.0,27.0,2238.0,14.0,28.0,1
3927.0,939.0,21.0,66.0,204.0,54.0,1159.0,22.0,58.0,1
7492.0,2237.0,21.0,64.0,87.0,11.0,21.0,5.0,11.0,1
4066.0,1191.0,9.0,35.0,81.0,80.0,1455.0,3.0,87.0,1
206.0,778.0,21.0,64.0,62.0,86.0,2313.0,9.0,94.0,1
277.0,1452.0,76.0,98.0,13.0,11.0,90.0,5.0,11.0,1
672.0,432.0,21.0,58.0,143.0,157.0,162.0,30.0,166.0,1
4936.0,3928.0,54.0,65.0,233.0,30.0,1463.0,16.0,31.0,1
65.0,986.0,21.0,68.0,59.0,4.0,7.0,64.0,4.0,1
3255.0,151.0,21.0,66.0,442.0,4.0,7.0,64.0,4.0,1
6836.0,2540.0,21.0,66.0,73.0,279.0,1815.0,39.0,288.0,1
4307.0,3212.0,21.0,36.0,128.0,22.0,7.0,64.0,23.0,0
4521.0,3106.0,21.0,21.0,102.0,26.0,2237.0,13.0,27.0,1
6446.0,2848.0,21.0,21.0,117.0,4.0,7.0,64.0,4.0,1
2844.0,2465.0,39.0,45.0,19.0,1.0,8.0,5.0,1.0,1
6546.0,1119.0,9.0,7.0,215.0,4.0,7.0,64.0,4.0,1
3506.0,732.0,21.0,64.0,62.0,92.0,966.0,14.0,100.0,1
2193.0,239.0,19.0,18.0,13.0,233.0,513.0,31.0,243.0,1
3960.0,2287.0,21.0,74.0,64.0,248.0,2003.0,17.0,257.0,1
734.0,1080.0,21.0,58.0,52.0,22.0,1901.0,64.0,23.0,1
5065.0,187.0,21.0,68.0,70.0,22.0,1901.0,64.0,23.0,1
5567.0,4155.0,42.0,101.0,132.0,53.0,2331.0,14.0,57.0,1
4700.0,1811.0,21.0,58.0,133.0,157.0,97.0,30.0,166.0,1
3506.0,3094.0,21.0,36.0,352.0,208.0,418.0,46.0,218.0,1
6992.0,1090.0,21.0,66.0,41.0,47.0,77.0,64.0,51.0,1
385.0,3040.0,21.0,64.0,168.0,11.0,167.0,5.0,11.0,1
7308.0,775.0,21.0,64.0,62.0,92.0,2326.0,14.0,100.0,1
5035.0,380.0,21.0,58.0,225.0,38.0,2280.0,22.0,42.0,1
4246.0,696.0,21.0,64.0,62.0,92.0,2346.0,14.0,100.0,1
6187.0,17.0,21.0,58.0,280.0,123.0,85.0,28.0,132.0,1
1355.0,1326.0,31.0,33.0,15.0,1.0,12.0,5.0,1.0,1
314.0,507.0,21.0,36.0,292.0,4.0,7.0,64.0,4.0,1
2480.0,1231.0,21.0,71.0,258.0,22.0,7.0,64.0,23.0,1
5614.0,1937.0,21.0,64.0,178.0,56.0,376.0,13.0,60.0,1
2369.0,1289.0,21.0,71.0,173.0,88.0,1402.0,7.0,96.0,1
5748.0,1288.0,21.0,71.0,97.0,313.0,1857.0,25.0,323.0,1
852.0,2986.0,14.0,46.0,19.0,0.0,3.0,3.0,0.0,1
66.0,387.0,21.0,64.0,202.0,48.0,1771.0,14.0,52.0,1
2265.0,1870.0,21.0,36.0,212.0,47.0,456.0,64.0,51.0,0
858.0,1550.0,2.0,76.0,18.0,36.0,1336.0,3.0,40.0,1
3231.0,655.0,21.0,66.0,50.0,163.0,281.0,39.0,172.0,1
5744.0,3337.0,12.0,10.0,66.0,0.0,3.0,3.0,0.0,1
1911.0,500.0,98.0,139.0,51.0,26.0,2093.0,13.0,27.0,0
7247.0,2575.0,3.0,34.0,155.0,174.0,281.0,39.0,183.0,1
1786.0,261.0,21.0,72.0,226.0,123.0,85.0,28.0,132.0,1
4682.0,101.0,21.0,21.0,45.0,4.0,7.0,64.0,4.0,1
1055.0,692.0,21.0,64.0,39.0,11.0,53.0,5.0,11.0,0
7405.0,1887.0,21.0,72.0,273.0,22.0,7.0,64.0,23.0,1
3506.0,1549.0,50.0,57.0,18.0,3.0,5.0,3.0,3.0,1
1884.0,1010.0,21.0,36.0,128.0,22.0,54.0,64.0,23.0,1
3506.0,1867.0,21.0,68.0,308.0,60.0,2250.0,8.0,66.0,1
5398.0,1371.0,13.0,11.0,14.0,36.0,1728.0,3.0,40.0,1
1987.0,2365.0,21.0,36.0,257.0,145.0,1165.0,64.0,155.0,1
3500.0,509.0,21.0,71.0,72.0,22.0,303.0,64.0,23.0,1
2308.0,58.0,21.0,64.0,232.0,22.0,7.0,64.0,23.0,1
1581.0,437.0,21.0,68.0,263.0,4.0,7.0,64.0,4.0,1
1859.0,589.0,21.0,68.0,226.0,163.0,281.0,39.0,172.0,1
1836.0,370.0,21.0,58.0,219.0,22.0,54.0,64.0,23.0,1
3723.0,369.0,21.0,68.0,93.0,47.0,7.0,64.0,51.0,1
3244.0,2443.0,21.0,71.0,92.0,40.0,2143.0,66.0,44.0,1
2408.0,840.0,21.0,71.0,300.0,26.0,2093.0,13.0,27.0,1
1025.0,2056.0,21.0,21.0,45.0,4.0,1901.0,64.0,4.0,1
674.0,1729.0,21.0,107.0,145.0,6.0,79.0,65.0,5.0,1
3416.0,1520.0,64.0,84.0,19.0,36.0,65.0,3.0,40.0,0
4165.0,2854.0,63.0,83.0,47.0,11.0,21.0,5.0,11.0,1
6140.0,3774.0,21.0,71.0,350.0,340.0,1999.0,9.0,24.0,1
4523.0,2706.0,21.0,74.0,223.0,49.0,1302.0,4.0,53.0,1
328.0,1914.0,30.0,31.0,14.0,0.0,248.0,3.0,0.0,1
2227.0,1303.0,98.0,136.0,165.0,4.0,7.0,64.0,4.0,0
4840.0,596.0,21.0,68.0,108.0,53.0,2298.0,14.0,57.0,1
651.0,1700.0,3.0,34.0,149.0,63.0,1258.0,23.0,69.0,1
2382.0,912.0,21.0,72.0,273.0,22.0,7.0,64.0,23.0,1
7284.0,1647.0,21.0,71.0,314.0,22.0,7.0,64.0,23.0,1
2887.0,3832.0,15.0,13.0,14.0,1.0,8.0,5.0,1.0,1
182.0,274.0,48.0,55.0,51.0,26.0,1836.0,13.0,27.0,1
4750.0,449.0,21.0,58.0,401.0,65.0,219.0,30.0,72.0,1
7229.0,1156.0,21.0,58.0,52.0,4.0,1901.0,64.0,4.0,1
3628.0,1158.0,21.0,64.0,138.0,22.0,7.0,64.0,23.0,1
2920.0,3781.0,31.0,33.0,15.0,1.0,12.0,5.0,1.0,1
4936.0,2691.0,54.0,75.0,140.0,22.0,1114.0,64.0,23.0,1
4212.0,1487.0,21.0,68.0,70.0,40.0,236.0,66.0,44.0,1
1969.0,2613.0,6.0,51.0,374.0,268.0,2275.0,4.0,277.0,1
5807.0,1218.0,21.0,36.0,218.0,4.0,7.0,64.0,4.0,1
667.0,270.0,9.0,7.0,138.0,235.0,2258.0,1.0,245.0,1
2393.0,1222.0,21.0,66.0,211.0,47.0,1724.0,64.0,51.0,1
679.0,25.0,21.0,72.0,255.0,22.0,7.0,64.0,23.0,1
1713.0,3539.0,22.0,23.0,18.0,98.0,1623.0,37.0,106.0,1
2395.0,2961.0,73.0,95.0,18.0,36.0,666.0,3.0,40.0,1
326.0,3157.0,4.0,3.0,13.0,36.0,2199.0,3.0,40.0,1
858.0,1771.0,15.0,13.0,157.0,315.0,2005.0,5.0,6.0,0
100.0,136.0,21.0,68.0,232.0,22.0,7.0,64.0,23.0,1
841.0,3838.0,13.0,11.0,14.0,1.0,8.0,5.0,1.0,1
3250.0,504.0,21.0,72.0,210.0,47.0,1873.0,64.0,51.0,1
2790.0,3575.0,16.0,14.0,13.0,36.0,2309.0,3.0,40.0,1
6314.0,1160.0,21.0,68.0,232.0,47.0,7.0,64.0,51.0,1
6638.0,3983.0,77.0,102.0,123.0,4.0,7.0,64.0,4.0,1
100.0,3794.0,21.0,71.0,350.0,158.0,2208.0,0.0,167.0,1
4720.0,809.0,53.0,63.0,82.0,20.0,42.0,8.0,21.0,1
5232.0,666.0,62.0,81.0,20.0,6.0,10.0,65.0,5.0,1
314.0,366.0,9.0,7.0,93.0,22.0,7.0,64.0,23.0,1
4936.0,2386.0,104.0,146.0,40.0,314.0,1910.0,33.0,324.0,1
1481.0,1720.0,21.0,66.0,41.0,40.0,160.0,66.0,44.0,1
4490.0,3624.0,77.0,102.0,26.0,35.0,63.0,63.0,39.0,1
3429.0,522.0,21.0,68.0,70.0,47.0,77.0,64.0,51.0,1
194.0,1790.0,77.0,102.0,414.0,4.0,17.0,64.0,4.0,1
1023.0,1786.0,48.0,55.0,219.0,4.0,1901.0,64.0,4.0,1
2482.0,1078.0,21.0,36.0,128.0,17.0,2177.0,64.0,18.0,0
1626.0,3572.0,10.0,8.0,17.0,36.0,1632.0,3.0,40.0,1
5846.0,987.0,21.0,68.0,59.0,47.0,7.0,64.0,51.0,1
6290.0,93.0,21.0,68.0,232.0,23.0,48.0,11.0,25.0,1
2010.0,2089.0,21.0,68.0,89.0,4.0,7.0,64.0,4.0,1
2909.0,3208.0,7.0,5.0,13.0,0.0,2.0,3.0,0.0,1
5585.0,1654.0,61.0,79.0,20.0,337.0,1265.0,65.0,71.0,0
424.0,1202.0,61.0,79.0,20.0,6.0,971.0,65.0,5.0,1
100.0,2381.0,21.0,64.0,268.0,22.0,1901.0,64.0,23.0,1
194.0,137.0,21.0,68.0,232.0,120.0,181.0,64.0,129.0,1
1825.0,62.0,21.0,68.0,138.0,28.0,599.0,15.0,29.0,1
3012.0,1125.0,1.0,19.0,289.0,251.0,391.0,66.0,260.0,1
3561.0,1253.0,21.0,36.0,113.0,11.0,2273.0,5.0,11.0,1
5629.0,510.0,21.0,66.0,204.0,22.0,7.0,64.0,23.0,1
165.0,407.0,21.0,68.0,111.0,79.0,2045.0,0.0,86.0,1
194.0,214.0,21.0,66.0,220.0,150.0,917.0,22.0,160.0,1
7436.0,676.0,21.0,21.0,45.0,4.0,7.0,64.0,4.0,1
4478.0,2193.0,14.0,61.0,18.0,36.0,2317.0,3.0,40.0,1
2264.0,3006.0,21.0,72.0,175.0,4.0,7.0,64.0,4.0,1
547.0,1938.0,21.0,72.0,273.0,34.0,59.0,66.0,38.0,1
2851.0,3585.0,35.0,40.0,152.0,315.0,14.0,5.0,6.0,1
2144.0,3362.0,43.0,50.0,61.0,37.0,659.0,21.0,41.0,1
6678.0,924.0,21.0,71.0,92.0,22.0,1901.0,64.0,23.0,1
3589.0,892.0,21.0,64.0,70.0,22.0,7.0,64.0,23.0,1
7492.0,2147.0,70.0,100.0,136.0,66.0,1472.0,17.0,73.0,1
3507.0,1871.0,21.0,64.0,242.0,103.0,1666.0,14.0,111.0,1
853.0,2499.0,14.0,12.0,18.0,36.0,2153.0,3.0,40.0,1
298.0,979.0,21.0,58.0,225.0,4.0,1901.0,64.0,4.0,1
2031.0,2838.0,60.0,51.0,78.0,6.0,62.0,65.0,5.0,1
5278.0,660.0,21.0,66.0,211.0,120.0,181.0,64.0,129.0,1
5991.0,4089.0,86.0,114.0,234.0,119.0,2338.0,13.0,128.0,1
1191.0,2126.0,4.0,3.0,13.0,0.0,2.0,3.0,0.0,1
5705.0,1581.0,21.0,74.0,203.0,120.0,813.0,64.0,129.0,1
722.0,726.0,21.0,68.0,126.0,27.0,1207.0,14.0,28.0,1
843.0,2339.0,11.0,32.0,83.0,315.0,1212.0,5.0,6.0,1
3506.0,1477.0,21.0,36.0,214.0,41.0,374.0,24.0,45.0,0
728.0,2615.0,21.0,66.0,120.0,17.0,185.0,64.0,18.0,1
226.0,0.0,21.0,21.0,279.0,22.0,7.0,64.0,23.0,1
2480.0,2443.0,21.0,71.0,97.0,40.0,2143.0,66.0,44.0,1
3131.0,221.0,21.0,66.0,256.0,196.0,1035.0,22.0,206.0,1
326.0,247.0,50.0,57.0,230.0,46.0,602.0,66.0,50.0,1
1309.0,3476.0,59.0,78.0,48.0,11.0,717.0,5.0,11.0,1
835.0,3650.0,10.0,8.0,19.0,1.0,8.0,5.0,1.0,1
1987.0,608.0,21.0,68.0,360.0,46.0,2143.0,66.0,50.0,1
2391.0,1383.0,21.0,66.0,264.0,163.0,281.0,39.0,172.0,1
822.0,381.0,98.0,136.0,407.0,317.0,2305.0,57.0,326.0,1
2545.0,2733.0,72.0,93.0,115.0,56.0,1685.0,13.0,60.0,1
5382.0,3278.0,25.0,26.0,13.0,3.0,93.0,3.0,3.0,1
811.0,1864.0,21.0,64.0,51.0,164.0,2093.0,13.0,173.0,1
5266.0,839.0,21.0,68.0,158.0,22.0,1901.0,64.0,23.0,1
3613.0,557.0,72.0,93.0,136.0,94.0,852.0,17.0,102.0,1
4936.0,2347.0,3.0,34.0,24.0,74.0,28.0,29.0,81.0,1
4221.0,1118.0,21.0,71.0,99.0,28.0,1148.0,15.0,29.0,1
651.0,533.0,21.0,68.0,190.0,107.0,1774.0,14.0,116.0,1
5536.0,1906.0,3.0,34.0,33.0,19.0,39.0,64.0,20.0,1
426.0,1690.0,9.0,35.0,20.0,6.0,79.0,65.0,5.0,1
1409.0,1658.0,21.0,64.0,51.0,26.0,2237.0,13.0,27.0,1
2951.0,3567.0,10.0,8.0,14.0,1.0,8.0,5.0,1.0,1
1116.0,2754.0,21.0,64.0,178.0,26.0,2093.0,13.0,27.0,1
6194.0,1658.0,21.0,64.0,51.0,164.0,2093.0,13.0,173.0,1
